Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2025-09-03,SMTK,yfinance,1.2599999904632568,1.7899999618530271,1.0800000429153442,1.159999966621399,1.159999966621399,3175100,0.0,0.0,1.0,1.2599999904632568,1.159999966621399
2025-09-04,SMTK,yfinance,1.2400000095367432,1.7999999523162842,1.2200000286102295,1.5499999523162842,1.5499999523162842,6726400,0.0,0.0,1.0,1.2400000095367432,1.5499999523162842
2025-09-05,SMTK,yfinance,1.649999976158142,1.919999957084656,1.5,1.649999976158142,1.649999976158142,2270000,0.0,0.0,1.0,1.649999976158142,1.649999976158142
2025-09-08,SMTK,yfinance,1.6799999475479126,1.7999999523162842,1.3600000143051147,1.4199999570846558,1.4199999570846558,876200,0.0,0.0,1.0,1.6799999475479126,1.4199999570846558
2025-09-09,SMTK,yfinance,1.4199999570846558,1.7400000095367432,1.4199999570846558,1.7000000476837158,1.7000000476837158,737400,0.0,0.0,1.0,1.4199999570846558,1.7000000476837158
2025-09-10,SMTK,yfinance,1.5800000429153442,1.600000023841858,1.4500000476837158,1.5299999713897705,1.5299999713897705,439300,0.0,0.0,1.0,1.5800000429153442,1.5299999713897705
2025-09-11,SMTK,yfinance,1.5499999523162842,1.7769999504089355,1.5210000276565552,1.7300000190734863,1.7300000190734863,260500,0.0,0.0,1.0,1.5499999523162842,1.7300000190734863
2025-09-12,SMTK,yfinance,1.75,1.75,1.5920000076293943,1.6299999952316284,1.6299999952316284,147500,0.0,0.0,1.0,1.75,1.6299999952316284
2025-09-15,SMTK,yfinance,1.649999976158142,1.7999999523162842,1.590999960899353,1.7000000476837158,1.7000000476837158,219100,0.0,0.0,1.0,1.649999976158142,1.7000000476837158
2025-09-16,SMTK,yfinance,1.7400000095367432,1.787999987602234,1.649999976158142,1.659999966621399,1.659999966621399,147200,0.0,0.0,1.0,1.7400000095367432,1.659999966621399
2025-09-17,SMTK,yfinance,1.690000057220459,1.7000000476837158,1.4700000286102295,1.4800000190734863,1.4800000190734863,236800,0.0,0.0,1.0,1.690000057220459,1.4800000190734863
2025-09-18,SMTK,yfinance,1.4800000190734863,1.600000023841858,1.340000033378601,1.600000023841858,1.600000023841858,491900,0.0,0.0,1.0,1.4800000190734863,1.600000023841858
